model,vectorizer,accuracy,precision,recall,f1_score,balanced_accuracy,matthews_corrcoef,training_time,roc_auc
XGBoost,mental_health_focused,0.5316901408450704,0.7525596843472181,0.5316901408450704,0.3766284771477102,0.5074074074074074,0.08847421003812489,0.030720949172973633,0.512670892368879
LightGBM,mental_health_focused,0.48063380281690143,0.5355086105401492,0.48063380281690143,0.3378605643878156,0.50381556052697,0.02236547349192252,0.02784895896911621,0.507394978871489
CatBoost,mental_health_focused,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.2239387035369873,0.5419338801889136
LogisticRegression,weighted_tfidf,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.027805805206298828,0.5394668158090977
LogisticRegression_L1,weighted_tfidf,0.477112676056338,0.7510060362173038,0.477112676056338,0.3101881327885318,0.5016778523489933,0.039974424549814924,0.10225105285644531,0.512670892368879
RidgeClassifier,weighted_tfidf,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.01627802848815918,0.5332214765100671
SGDClassifier,weighted_tfidf,0.477112676056338,0.5123265297678021,0.477112676056338,0.32501387682996824,0.5008078548347005,0.005855033685512201,0.02464890480041504,0.5008078548347005
MultinomialNB,weighted_tfidf,0.551056338028169,0.6633789847742069,0.551056338028169,0.4300236818642563,0.5286477752920706,0.13948933124689025,0.014259815216064453,0.5337745463584389
ComplementNB,weighted_tfidf,0.551056338028169,0.6230242618940661,0.551056338028169,0.4415814291561048,0.5295177728063635,0.12260437529558917,0.013798952102661133,0.5338056176982351
BernoulliNB,weighted_tfidf,0.551056338028169,0.6633789847742069,0.551056338028169,0.4300236818642563,0.5286477752920706,0.13948933124689025,0.013725757598876953,0.5331531195625155
RandomForest,weighted_tfidf,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.26507115364074707,0.5367884663186676
ExtraTrees,weighted_tfidf,0.5475352112676056,0.6540731023556577,0.5475352112676056,0.4231068906078139,0.5249440715883669,0.1263936294207502,0.21178126335144043,0.5252423564504102
GradientBoosting,weighted_tfidf,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.13575005531311035,0.5311831966194381
LinearSVC,weighted_tfidf,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.015064001083374023,0.5332214765100671
KNN,weighted_tfidf,0.48063380281690143,0.5498301660273491,0.48063380281690143,0.3323692520513317,0.5041635595326871,0.027807799336201946,0.05538201332092285,0.5305804126273924
linear_stacking,weighted_tfidf,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.0359799861907959,0.5332214765100671
ada_boost_tree,weighted_tfidf,0.5246478873239436,0.27525540567347745,0.5246478873239436,0.3610740656409589,0.5,0.0,0.022823095321655273,0.5
ada_boost_simple,weighted_tfidf,0.5246478873239436,0.27525540567347745,0.5246478873239436,0.3610740656409589,0.5,0.0,0.08229494094848633,0.5
gradient_boost_custom,weighted_tfidf,0.5316901408450704,0.7525596843472181,0.5316901408450704,0.3766284771477102,0.5074074074074074,0.08847421003812489,0.16681790351867676,0.512670892368879
weighted_ensemble,weighted_tfidf,0.5580985915492958,0.678593054070054,0.5580985915492958,0.443626910124352,0.5360551826994779,0.16360415488665622,0.4724438190460205,0.5394108873974646
bagging_lr,weighted_tfidf,0.5563380281690141,0.6650348185768888,0.5563380281690141,0.44255677606307703,0.5343773303504847,0.1535113150671338,0.1122748851776123,0.5378448918717376
bagging_sgd,weighted_tfidf,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.11552214622497559,0.5428225205070842
calibrated_rf,weighted_tfidf,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,1.7029542922973633,0.5301640566741238
calibrated_svm,weighted_tfidf,0.5563380281690141,0.6415201736736207,0.5563380281690141,0.44924287040456773,0.5348993288590604,0.1430638863287274,0.03122711181640625,0.5398086005468556
ovr_nb,weighted_tfidf,0.551056338028169,0.6633789847742069,0.551056338028169,0.4300236818642563,0.5286477752920706,0.13948933124689025,0.01645207405090332,0.5337745463584389
ovr_svm,weighted_tfidf,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.017523765563964844,0.5323514789957743
feature_selection_lr,weighted_tfidf,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.02438521385192871,0.5394668158090977
feature_selection_rf,weighted_tfidf,0.5545774647887324,0.6523209358874458,0.5545774647887324,0.4414863782331925,0.5326994780014914,0.14377813299686729,0.6927821636199951,0.5398210290827741
stress_focused_ensemble,weighted_tfidf,0.551056338028169,0.6230242618940661,0.551056338028169,0.4415814291561048,0.5295177728063635,0.12260437529558917,0.16218304634094238,0.533749689286602
XGBoost,weighted_tfidf,0.5316901408450704,0.7525596843472181,0.5316901408450704,0.3766284771477102,0.5074074074074074,0.08847421003812489,0.05660104751586914,0.512670892368879
LightGBM,weighted_tfidf,0.48063380281690143,0.5355086105401492,0.48063380281690143,0.3378605643878156,0.50381556052697,0.02236547349192252,0.08786988258361816,0.507394978871489
CatBoost,weighted_tfidf,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.32019591331481934,0.5419338801889136
LogisticRegression,count_tfidf_ensemble,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.06523990631103516,0.5394668158090977
LogisticRegression_L1,count_tfidf_ensemble,0.477112676056338,0.7510060362173038,0.477112676056338,0.3101881327885318,0.5016778523489933,0.039974424549814924,0.12537384033203125,0.512670892368879
RidgeClassifier,count_tfidf_ensemble,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.027119159698486328,0.5332214765100671
SGDClassifier,count_tfidf_ensemble,0.477112676056338,0.5123265297678021,0.477112676056338,0.32501387682996824,0.5008078548347005,0.005855033685512201,0.038854122161865234,0.5008078548347005
MultinomialNB,count_tfidf_ensemble,0.551056338028169,0.6633789847742069,0.551056338028169,0.4300236818642563,0.5286477752920706,0.13948933124689025,0.024670124053955078,0.5337745463584389
ComplementNB,count_tfidf_ensemble,0.5492957746478874,0.648307100622469,0.5492957746478874,0.42899196983704024,0.5269699229430773,0.12888827110400655,0.024463891983032227,0.5337745463584389
BernoulliNB,count_tfidf_ensemble,0.551056338028169,0.6633789847742069,0.551056338028169,0.4300236818642563,0.5286477752920706,0.13948933124689025,0.024322032928466797,0.5331531195625155
RandomForest,count_tfidf_ensemble,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.27918100357055664,0.5383420333084763
ExtraTrees,count_tfidf_ensemble,0.5475352112676056,0.6540731023556577,0.5475352112676056,0.4231068906078139,0.5249440715883669,0.1263936294207502,0.2292938232421875,0.5250932140193885
GradientBoosting,count_tfidf_ensemble,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.14959096908569336,0.5313074819786229
LinearSVC,count_tfidf_ensemble,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.02477097511291504,0.5332214765100671
KNN,count_tfidf_ensemble,0.5492957746478874,0.583054748725818,0.5492957746478874,0.45900691505353963,0.5294059159830972,0.1001327820104242,0.06568193435668945,0.5323141933880189
linear_stacking,count_tfidf_ensemble,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.05401325225830078,0.5332214765100671
ada_boost_tree,count_tfidf_ensemble,0.5246478873239436,0.27525540567347745,0.5246478873239436,0.3610740656409589,0.5,0.0,0.030456066131591797,0.5
ada_boost_simple,count_tfidf_ensemble,0.5246478873239436,0.27525540567347745,0.5246478873239436,0.3610740656409589,0.5,0.0,0.09097504615783691,0.5
gradient_boost_custom,count_tfidf_ensemble,0.5316901408450704,0.7525596843472181,0.5316901408450704,0.3766284771477102,0.5074074074074074,0.08847421003812489,0.17297101020812988,0.512670892368879
weighted_ensemble,count_tfidf_ensemble,0.5563380281690141,0.6650348185768888,0.5563380281690141,0.44255677606307703,0.5343773303504847,0.1535113150671338,0.4756920337677002,0.5394108873974646
bagging_lr,count_tfidf_ensemble,0.5563380281690141,0.6650348185768888,0.5563380281690141,0.44255677606307703,0.5343773303504847,0.1535113150671338,0.14590120315551758,0.5378200347999006
bagging_sgd,count_tfidf_ensemble,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.13536572456359863,0.5397651006711409
calibrated_rf,count_tfidf_ensemble,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,1.2148449420928955,0.5301640566741238
calibrated_svm,count_tfidf_ensemble,0.5528169014084507,0.6334622628921801,0.5528169014084507,0.442661854222501,0.5311956251553567,0.1313419972191666,0.027597904205322266,0.5397588864031817
ovr_nb,count_tfidf_ensemble,0.551056338028169,0.6633789847742069,0.551056338028169,0.4300236818642563,0.5286477752920706,0.13948933124689025,0.018342971801757812,0.5337745463584389
ovr_svm,count_tfidf_ensemble,0.5545774647887324,0.6714678087006327,0.5545774647887324,0.43686313350903994,0.5323514789957743,0.15185658707205985,0.01983785629272461,0.5323514789957743
feature_selection_lr,count_tfidf_ensemble,0.5545774647887324,0.6314333550547444,0.5545774647887324,0.44814461081921997,0.5332214765100671,0.1344592912558314,0.029261112213134766,0.5394668158090977
feature_selection_rf,count_tfidf_ensemble,0.5545774647887324,0.6523209358874458,0.5545774647887324,0.4414863782331925,0.5326994780014914,0.14377813299686729,0.6322991847991943,0.5398210290827741
stress_focused_ensemble,count_tfidf_ensemble,0.551056338028169,0.6230242618940661,0.551056338028169,0.4415814291561048,0.5295177728063635,0.12260437529558917,0.13785815238952637,0.533749689286602
XGBoost,count_tfidf_ensemble,0.5316901408450704,0.7525596843472181,0.5316901408450704,0.3766284771477102,0.5074074074074074,0.08847421003812489,0.03717303276062012,0.512670892368879
LightGBM,count_tfidf_ensemble,0.48063380281690143,0.5355086105401492,0.48063380281690143,0.3378605643878156,0.50381556052697,0.02236547349192252,0.051596879959106445,0.507394978871489
CatBoost,count_tfidf_ensemble,0.5528169014084507,0.6571894328936582,0.5528169014084507,0.43581195329784933,0.5306736266467811,0.1415172045968016,0.30060601234436035,0.5365771812080538
