model,vectorizer,accuracy,precision,recall,f1_score,balanced_accuracy,matthews_corrcoef,training_time,roc_auc
LightGBM,count_bigram,0.5035211267605634,0.48469862507360306,0.5035211267605634,0.45545442603809383,0.4889137459607258,-0.027466708845984268,0.09696197509765625,0.4831406910265971
CatBoost,count_bigram,0.477112676056338,0.4996306117518835,0.477112676056338,0.3413516475263484,0.49976385781754906,-0.0011965515490753632,0.2255396842956543,0.5244655729555059
LogisticRegression,tfidf_char,0.528169014084507,0.5288468593750546,0.528169014084507,0.5284033012814461,0.5277156350981854,0.05537623789668141,0.12205266952514648,0.5168717375093215
LogisticRegression_L1,tfidf_char,0.49119718309859156,0.489456268319887,0.49119718309859156,0.48977914425679897,0.48830474770072085,-0.02352139705518116,0.1749739646911621,0.4841039025602784
RidgeClassifier,tfidf_char,0.5299295774647887,0.5295290956148498,0.5299295774647887,0.5296883545194847,0.5283494904300273,0.05675720696786504,0.0376129150390625,0.5283494904300274
SGDClassifier,tfidf_char,0.477112676056338,0.5086161459400896,0.477112676056338,0.32784294189574753,0.5006338553318419,0.0042334261676008934,0.04647183418273926,0.5006338553318418
BernoulliNB,tfidf_char,0.5299295774647887,0.5243275715788368,0.5299295774647887,0.5051903364509469,0.518953517275665,0.042329105211528856,0.03389716148376465,0.5027591349739
RandomForest,tfidf_char,0.5369718309859155,0.532858574235744,0.5369718309859155,0.5165188167599468,0.5268829231916481,0.05893402175802098,0.2063150405883789,0.5153678846631866
ExtraTrees,tfidf_char,0.5176056338028169,0.49989712869623915,0.5176056338028169,0.4398695437837266,0.4993785732040766,-0.0018438714995987976,0.1738722324371338,0.4983345761869251
GradientBoosting,tfidf_char,0.5404929577464789,0.5376061936600942,0.5404929577464788,0.5120280824841587,0.5286726323639075,0.06538646531878338,0.3049330711364746,0.5323949788714889
LinearSVC,tfidf_char,0.522887323943662,0.5226405467032664,0.522887323943662,0.5227493799498759,0.5214640815311956,0.04295299393117598,0.046965837478637695,0.5214640815311956
KNN,tfidf_char,0.5475352112676056,0.5479430414319613,0.5475352112676056,0.5476967581736558,0.5468680089485458,0.09366910203550889,0.08390092849731445,0.5580288342033308
linear_stacking,tfidf_char,0.5123239436619719,0.515491158005817,0.5123239436619719,0.5119535472152453,0.5141809594829729,0.028405198729193188,0.07886815071105957,0.5141809594829729
ada_boost_tree,tfidf_char,0.5158450704225352,0.46357611599616116,0.5158450704225352,0.3853196569124333,0.4933507332836192,-0.03237604868420229,0.05103492736816406,0.4927790206313697
ada_boost_simple,tfidf_char,0.5158450704225352,0.46357611599616116,0.5158450704225352,0.3853196569124333,0.4933507332836192,-0.03237604868420229,0.12206387519836426,0.4927790206313697
gradient_boost_custom,tfidf_char,0.5176056338028169,0.5149347689157202,0.5176056338028169,0.5144156992901635,0.5134725329356202,0.027305128230441244,0.33130717277526855,0.5016902808849117
bagging_lr,tfidf_char,0.5299295774647887,0.5303472401270797,0.5299295774647887,0.5300974102426695,0.5292194879443202,0.058397257726195015,0.2060070037841797,0.5093649018145663
bagging_sgd,tfidf_char,0.522887323943662,0.49447893180287544,0.522887323943662,0.37812235823234386,0.4993661446681581,-0.0042334261676008934,0.12478780746459961,0.4981295053442704
calibrated_rf,tfidf_char,0.5422535211267606,0.5395115532898754,0.5422535211267606,0.516925594269454,0.5310464827243351,0.06975444451776798,2.2699079513549805,0.534383544618444
calibrated_svm,tfidf_char,0.5211267605633803,0.46468776818617796,0.5211267605633803,0.3715188326218996,0.4973402933134477,-0.02019931562988097,0.4038217067718506,0.5307357693263733
ovr_svm,tfidf_char,0.5316901408450704,0.5287515862655101,0.5316901408450704,0.5270164839845525,0.526721352224708,0.05452694535893772,0.05163311958312988,0.526721352224708
feature_selection_rf,tfidf_char,0.545774647887324,0.5442909472966833,0.545774647887324,0.5442138530474371,0.5427541635595327,0.08609889833555591,1.7978019714355469,0.5409768829231917
XGBoost,tfidf_char,0.5052816901408451,0.49617754084321547,0.5052816901408451,0.48574267044683217,0.4956375838926175,-0.009467286034672107,0.11135196685791016,0.49029952771563506
LightGBM,tfidf_char,0.49471830985915494,0.48541577332849556,0.49471830985915494,0.4783790737599459,0.48591846880437484,-0.030096360603250688,0.07776522636413574,0.4775105642555307
CatBoost,tfidf_char,0.5123239436619719,0.5196330363131169,0.5123239436619719,0.5073269978041544,0.5174869500372856,0.035710485931168,0.45926904678344727,0.5306176982351478
LogisticRegression,tfidf_sublinear,0.5158450704225352,0.5117129114175911,0.5158450704225352,0.5092689222727168,0.5100546855580412,0.020668315291103485,0.06178593635559082,0.5346818294804873
LogisticRegression_L1,tfidf_sublinear,0.5017605633802817,0.4967757994041063,0.5017605633802817,0.49455685448462866,0.4957618692518021,-0.008727458208869306,0.1431276798248291,0.5009259259259259
RidgeClassifier,tfidf_sublinear,0.5440140845070423,0.5486740457189259,0.5440140845070423,0.4878315684136104,0.5278523489932886,0.07392401004684221,0.012073993682861328,0.5278523489932886
SGDClassifier,tfidf_sublinear,0.477112676056338,0.5086161459400896,0.477112676056338,0.32784294189574753,0.5006338553318419,0.0042334261676008934,0.020144224166870117,0.5006338553318418
BernoulliNB,tfidf_sublinear,0.551056338028169,0.6175979632055068,0.551056338028169,0.44378211762411496,0.5296917723092219,0.12017330595218151,0.010428190231323242,0.5286602038279891
RandomForest,tfidf_sublinear,0.5475352112676056,0.5611056908612766,0.5475352112676056,0.47862840675484875,0.5298160576684067,0.08606018083363479,0.18804311752319336,0.5208799403430275
ExtraTrees,tfidf_sublinear,0.5440140845070423,0.5938926240369043,0.5440140845070423,0.4328219221624752,0.5224583644046731,0.09328257101437037,0.15632009506225586,0.5222595078299775
GradientBoosting,tfidf_sublinear,0.5422535211267606,0.5885719693796176,0.5422535211267606,0.42949638621200886,0.5206065125528212,0.08675897664915468,0.1280980110168457,0.5163932388764604
LinearSVC,tfidf_sublinear,0.5440140845070423,0.5486740457189259,0.5440140845070423,0.4878315684136104,0.5278523489932886,0.07392401004684221,0.014437198638916016,0.5278523489932886
KNN,tfidf_sublinear,0.5264084507042254,0.5256904224402915,0.5264084507042254,0.5259175447699505,0.524471787223465,0.04904517136147409,0.058969974517822266,0.5302137708177976
linear_stacking,tfidf_sublinear,0.522887323943662,0.5198551707509034,0.522887323943662,0.5186409921574415,0.5181580909768829,0.03697197129757595,0.03777885437011719,0.5181580909768829
ada_boost_tree,tfidf_sublinear,0.522887323943662,0.49447893180287544,0.522887323943662,0.37812235823234386,0.4993661446681581,-0.0042334261676008934,0.015264034271240234,0.4993661446681581
ada_boost_simple,tfidf_sublinear,0.522887323943662,0.49447893180287544,0.522887323943662,0.37812235823234386,0.4993661446681581,-0.0042334261676008934,0.06557607650756836,0.5029828486204325
gradient_boost_custom,tfidf_sublinear,0.5052816901408451,0.487542430087947,0.5052816901408451,0.45801717499082745,0.49076559781257767,-0.022805919839846162,0.19583392143249512,0.49103281133482474
bagging_lr,tfidf_sublinear,0.5158450704225352,0.5115645781931857,0.5158450704225352,0.5088449999408935,0.5098806860551827,0.020347006674636653,0.14094281196594238,0.5327740492170022
bagging_sgd,tfidf_sublinear,0.522887323943662,0.49447893180287544,0.522887323943662,0.37812235823234386,0.4993661446681581,-0.0042334261676008934,0.09419703483581543,0.4954511558538404
calibrated_rf,tfidf_sublinear,0.5492957746478874,0.5641703705841608,0.5492957746478874,0.48143619989658054,0.5316679095202586,0.09092524934812281,0.875230073928833,0.5321774794929157
calibrated_svm,tfidf_sublinear,0.5528169014084507,0.6047815294230819,0.5528169014084507,0.45540029308298074,0.5322396221725081,0.11803091828166234,0.032208919525146484,0.5316244096445439
ovr_svm,tfidf_sublinear,0.5528169014084507,0.6571894328936582,0.5528169014084507,0.43581195329784933,0.5306736266467811,0.1415172045968016,0.01892828941345215,0.5306736266467811
feature_selection_rf,tfidf_sublinear,0.5369718309859155,0.5335279575838402,0.5369718309859155,0.5025561485648959,0.524098931145911,0.05654666004358809,0.5313699245452881,0.5376708923688789
XGBoost,tfidf_sublinear,0.5105633802816901,0.4948770993687607,0.5105633802816901,0.46191259926580763,0.49579915485955756,-0.010475537834320214,0.0336151123046875,0.48729182202336563
LightGBM,tfidf_sublinear,0.5035211267605634,0.48469862507360306,0.5035211267605634,0.45545442603809383,0.4889137459607258,-0.027466708845984268,0.16304302215576172,0.4831406910265971
CatBoost,tfidf_sublinear,0.477112676056338,0.4996306117518835,0.477112676056338,0.3413516475263484,0.49976385781754906,-0.0011965515490753632,0.20017099380493164,0.5244655729555059
LogisticRegression,hybrid_char_word,0.5299295774647887,0.5303472401270797,0.5299295774647887,0.5300974102426695,0.5292194879443202,0.058397257726195015,0.13583588600158691,0.5205008699975143
LogisticRegression_L1,hybrid_char_word,0.4894366197183099,0.4873906746933212,0.4894366197183099,0.48768223792153786,0.4862788963460104,-0.027631739465829572,0.19012689590454102,0.4861918965945812
RidgeClassifier,hybrid_char_word,0.528169014084507,0.5275323547330986,0.528169014084507,0.5277461212026427,0.5263236390753169,0.052741755172613314,0.049027204513549805,0.526323639075317
SGDClassifier,hybrid_char_word,0.5017605633802817,0.5124056307514703,0.5017605633802817,0.4884487926538315,0.5098558289833457,0.02083654988585587,0.05793118476867676,0.5098558289833457
BernoulliNB,hybrid_char_word,0.5316901408450704,0.5264689330907025,0.5316901408450704,0.5066256695100179,0.5206313696246583,0.046167585525528056,0.041716814041137695,0.5026721352224708
RandomForest,hybrid_char_word,0.5316901408450704,0.5265443234117347,0.5316901408450704,0.5090729033290654,0.5211533681332339,0.04679279782751481,0.250683069229126,0.5074819786229182
ExtraTrees,hybrid_char_word,0.5193661971830986,0.5043855715380008,0.5193661971830986,0.4461694748796643,0.5015784240616455,0.004555916200863533,0.2287750244140625,0.4971290082028338
GradientBoosting,hybrid_char_word,0.5369718309859155,0.5334464404936914,0.5369718309859155,0.5035551746558528,0.5242729306487696,0.05666870734480792,0.33530378341674805,0.5263049962714392
LinearSVC,hybrid_char_word,0.522887323943662,0.5224785101417397,0.522887323943662,0.522642487171462,0.521290082028337,0.04262389107231601,0.048645973205566406,0.521290082028337
KNN,hybrid_char_word,0.5475352112676056,0.5477764894451456,0.5475352112676056,0.5476405993562485,0.5466940094456874,0.09334452393354453,0.09063339233398438,0.5610800397713149
linear_stacking,hybrid_char_word,0.5246478873239436,0.5266125739946927,0.5246478873239436,0.5248423969736307,0.5254039274173503,0.050766229206502284,0.08214807510375977,0.5254039274173503
ada_boost_tree,hybrid_char_word,0.5176056338028169,0.4719604391052196,0.5176056338028169,0.3862561183183253,0.49502858563261243,-0.02468282716359061,0.05469322204589844,0.494432015908526
ada_boost_simple,hybrid_char_word,0.5158450704225352,0.46357611599616116,0.5158450704225352,0.3853196569124333,0.4933507332836192,-0.03237604868420229,0.12347793579101562,0.4927790206313697
gradient_boost_custom,hybrid_char_word,0.5123239436619719,0.5105873181453795,0.5123239436619719,0.5107568524100261,0.5093089734029331,0.018738153149178757,0.31502318382263184,0.5021501367138951
bagging_lr,hybrid_char_word,0.5246478873239436,0.5248144271031595,0.5246478873239436,0.5247246646602189,0.5236639323887646,0.04731257856880223,0.22126197814941406,0.5121488938603033
bagging_sgd,hybrid_char_word,0.522887323943662,0.49447893180287544,0.522887323943662,0.37812235823234386,0.4993661446681581,-0.0042334261676008934,0.1558678150177002,0.499894357444693
calibrated_rf,hybrid_char_word,0.5369718309859155,0.5329646000662257,0.5369718309859155,0.5117728627078096,0.5258389261744967,0.05793667882182621,2.287827968597412,0.5355331841909023
calibrated_svm,hybrid_char_word,0.522887323943662,0.508537585623185,0.522887323943662,0.42002498964777363,0.5023241362167536,0.008425851437079402,0.3807811737060547,0.5257892120308227
ovr_svm,hybrid_char_word,0.5334507042253521,0.5306213435222676,0.5334507042253521,0.528965656222153,0.5285732040765598,0.05826246227341533,0.050642967224121094,0.5285732040765598
feature_selection_rf,hybrid_char_word,0.5492957746478874,0.5481881711049686,0.5492957746478874,0.5483063526094953,0.5468058662689536,0.09402397656107424,1.834629774093628,0.5424434501615709
XGBoost,hybrid_char_word,0.5052816901408451,0.49617754084321547,0.5052816901408451,0.48574267044683217,0.4956375838926175,-0.009467286034672107,0.12839436531066895,0.49029952771563506
LightGBM,hybrid_char_word,0.49471830985915494,0.48541577332849556,0.49471830985915494,0.4783790737599459,0.48591846880437484,-0.030096360603250688,0.11691498756408691,0.4775105642555307
CatBoost,hybrid_char_word,0.5088028169014085,0.5075352509720984,0.5088028169014085,0.5078151396101651,0.5063012677106636,0.01265335468532584,0.4698059558868408,0.523887646035297
LogisticRegression,mental_health_focused,0.5158450704225352,0.5117129114175911,0.5158450704225352,0.5092689222727168,0.5100546855580412,0.020668315291103485,0.06997990608215332,0.5346818294804873
LogisticRegression_L1,mental_health_focused,0.5017605633802817,0.4967757994041063,0.5017605633802817,0.49455685448462866,0.4957618692518021,-0.008727458208869306,0.17393898963928223,0.5009259259259259
RidgeClassifier,mental_health_focused,0.5440140845070423,0.5486740457189259,0.5440140845070423,0.4878315684136104,0.5278523489932886,0.07392401004684221,0.016916275024414062,0.5278523489932886
SGDClassifier,mental_health_focused,0.477112676056338,0.5086161459400896,0.477112676056338,0.32784294189574753,0.5006338553318419,0.0042334261676008934,0.02390003204345703,0.5006338553318418
BernoulliNB,mental_health_focused,0.551056338028169,0.6175979632055068,0.551056338028169,0.44378211762411496,0.5296917723092219,0.12017330595218151,0.010968923568725586,0.5286602038279891
RandomForest,mental_health_focused,0.5475352112676056,0.5611056908612766,0.5475352112676056,0.47862840675484875,0.5298160576684067,0.08606018083363479,0.18886303901672363,0.5208799403430275
ExtraTrees,mental_health_focused,0.5440140845070423,0.5938926240369043,0.5440140845070423,0.4328219221624752,0.5224583644046731,0.09328257101437037,0.1621081829071045,0.5222595078299775
GradientBoosting,mental_health_focused,0.5422535211267606,0.5885719693796176,0.5422535211267606,0.42949638621200886,0.5206065125528212,0.08675897664915468,0.12842702865600586,0.5163932388764604
LinearSVC,mental_health_focused,0.5440140845070423,0.5486740457189259,0.5440140845070423,0.4878315684136104,0.5278523489932886,0.07392401004684221,0.015308856964111328,0.5278523489932886
KNN,mental_health_focused,0.5264084507042254,0.5256904224402915,0.5264084507042254,0.5259175447699505,0.524471787223465,0.04904517136147409,0.05884695053100586,0.5302137708177976
linear_stacking,mental_health_focused,0.522887323943662,0.5198551707509034,0.522887323943662,0.5186409921574415,0.5181580909768829,0.03697197129757595,0.037832021713256836,0.5181580909768829
ada_boost_tree,mental_health_focused,0.522887323943662,0.49447893180287544,0.522887323943662,0.37812235823234386,0.4993661446681581,-0.0042334261676008934,0.0157468318939209,0.4993661446681581
ada_boost_simple,mental_health_focused,0.522887323943662,0.49447893180287544,0.522887323943662,0.37812235823234386,0.4993661446681581,-0.0042334261676008934,0.06833839416503906,0.5029828486204325
gradient_boost_custom,mental_health_focused,0.5052816901408451,0.487542430087947,0.5052816901408451,0.45801717499082745,0.49076559781257767,-0.022805919839846162,0.19434809684753418,0.49103281133482474
bagging_lr,mental_health_focused,0.5158450704225352,0.5115645781931857,0.5158450704225352,0.5088449999408935,0.5098806860551827,0.020347006674636653,0.12598013877868652,0.5327740492170022
bagging_sgd,mental_health_focused,0.522887323943662,0.49447893180287544,0.522887323943662,0.37812235823234386,0.4993661446681581,-0.0042334261676008934,0.11924314498901367,0.4954511558538404
calibrated_rf,mental_health_focused,0.5492957746478874,0.5641703705841608,0.5492957746478874,0.48143619989658054,0.5316679095202586,0.09092524934812281,0.933182954788208,0.5321774794929157
calibrated_svm,mental_health_focused,0.5528169014084507,0.6047815294230819,0.5528169014084507,0.45540029308298074,0.5322396221725081,0.11803091828166234,0.025408029556274414,0.5316244096445439
ovr_svm,mental_health_focused,0.5528169014084507,0.6571894328936582,0.5528169014084507,0.43581195329784933,0.5306736266467811,0.1415172045968016,0.014258384704589844,0.5306736266467811
feature_selection_rf,mental_health_focused,0.5369718309859155,0.5335279575838402,0.5369718309859155,0.5025561485648959,0.524098931145911,0.05654666004358809,0.5112271308898926,0.5376708923688789
XGBoost,mental_health_focused,0.5105633802816901,0.4948770993687607,0.5105633802816901,0.46191259926580763,0.49579915485955756,-0.010475537834320214,0.05536365509033203,0.48729182202336563
LightGBM,mental_health_focused,0.5035211267605634,0.48469862507360306,0.5035211267605634,0.45545442603809383,0.4889137459607258,-0.027466708845984268,0.12729501724243164,0.4831406910265971
CatBoost,mental_health_focused,0.477112676056338,0.4996306117518835,0.477112676056338,0.3413516475263484,0.49976385781754906,-0.0011965515490753632,0.2010807991027832,0.5244655729555059
LogisticRegression,weighted_tfidf,0.5158450704225352,0.5117129114175911,0.5158450704225352,0.5092689222727168,0.5100546855580412,0.020668315291103485,0.06145620346069336,0.5346818294804873
LogisticRegression_L1,weighted_tfidf,0.5017605633802817,0.4967757994041063,0.5017605633802817,0.49455685448462866,0.4957618692518021,-0.008727458208869306,0.14633417129516602,0.5009259259259259
RidgeClassifier,weighted_tfidf,0.5440140845070423,0.5486740457189259,0.5440140845070423,0.4878315684136104,0.5278523489932886,0.07392401004684221,0.012377023696899414,0.5278523489932886
SGDClassifier,weighted_tfidf,0.477112676056338,0.5086161459400896,0.477112676056338,0.32784294189574753,0.5006338553318419,0.0042334261676008934,0.02091693878173828,0.5006338553318418
BernoulliNB,weighted_tfidf,0.551056338028169,0.6175979632055068,0.551056338028169,0.44378211762411496,0.5296917723092219,0.12017330595218151,0.011802196502685547,0.5286602038279891
RandomForest,weighted_tfidf,0.5475352112676056,0.5611056908612766,0.5475352112676056,0.47862840675484875,0.5298160576684067,0.08606018083363479,0.18339800834655762,0.5208799403430275
ExtraTrees,weighted_tfidf,0.5440140845070423,0.5938926240369043,0.5440140845070423,0.4328219221624752,0.5224583644046731,0.09328257101437037,0.176253080368042,0.5222595078299775
GradientBoosting,weighted_tfidf,0.5422535211267606,0.5885719693796176,0.5422535211267606,0.42949638621200886,0.5206065125528212,0.08675897664915468,0.12784504890441895,0.5163932388764604
LinearSVC,weighted_tfidf,0.5440140845070423,0.5486740457189259,0.5440140845070423,0.4878315684136104,0.5278523489932886,0.07392401004684221,0.014536380767822266,0.5278523489932886
KNN,weighted_tfidf,0.5264084507042254,0.5256904224402915,0.5264084507042254,0.5259175447699505,0.524471787223465,0.04904517136147409,0.05792117118835449,0.5302137708177976
linear_stacking,weighted_tfidf,0.522887323943662,0.5198551707509034,0.522887323943662,0.5186409921574415,0.5181580909768829,0.03697197129757595,0.03755497932434082,0.5181580909768829
ada_boost_tree,weighted_tfidf,0.522887323943662,0.49447893180287544,0.522887323943662,0.37812235823234386,0.4993661446681581,-0.0042334261676008934,0.015351057052612305,0.4993661446681581
ada_boost_simple,weighted_tfidf,0.522887323943662,0.49447893180287544,0.522887323943662,0.37812235823234386,0.4993661446681581,-0.0042334261676008934,0.06734895706176758,0.5029828486204325
gradient_boost_custom,weighted_tfidf,0.5052816901408451,0.487542430087947,0.5052816901408451,0.45801717499082745,0.49076559781257767,-0.022805919839846162,0.1953449249267578,0.49103281133482474
bagging_lr,weighted_tfidf,0.5158450704225352,0.5115645781931857,0.5158450704225352,0.5088449999408935,0.5098806860551827,0.020347006674636653,0.12241792678833008,0.5327740492170022
bagging_sgd,weighted_tfidf,0.522887323943662,0.49447893180287544,0.522887323943662,0.37812235823234386,0.4993661446681581,-0.0042334261676008934,0.10265088081359863,0.4954511558538404
calibrated_rf,weighted_tfidf,0.5492957746478874,0.5641703705841608,0.5492957746478874,0.48143619989658054,0.5316679095202586,0.09092524934812281,0.9112739562988281,0.5321774794929157
calibrated_svm,weighted_tfidf,0.5528169014084507,0.6047815294230819,0.5528169014084507,0.45540029308298074,0.5322396221725081,0.11803091828166234,0.02413797378540039,0.5316244096445439
ovr_svm,weighted_tfidf,0.5528169014084507,0.6571894328936582,0.5528169014084507,0.43581195329784933,0.5306736266467811,0.1415172045968016,0.014290809631347656,0.5306736266467811
feature_selection_rf,weighted_tfidf,0.5369718309859155,0.5335279575838402,0.5369718309859155,0.5025561485648959,0.524098931145911,0.05654666004358809,0.5028350353240967,0.5376708923688789
XGBoost,weighted_tfidf,0.5105633802816901,0.4948770993687607,0.5105633802816901,0.46191259926580763,0.49579915485955756,-0.010475537834320214,0.03608202934265137,0.48729182202336563
LightGBM,weighted_tfidf,0.5035211267605634,0.48469862507360306,0.5035211267605634,0.45545442603809383,0.4889137459607258,-0.027466708845984268,0.06955099105834961,0.4831406910265971
CatBoost,weighted_tfidf,0.477112676056338,0.4996306117518835,0.477112676056338,0.3413516475263484,0.49976385781754906,-0.0011965515490753632,0.18596291542053223,0.5244655729555059
LogisticRegression,count_tfidf_ensemble,0.5264084507042254,0.5205521208918632,0.5264084507042254,0.5069808367160827,0.5166418095948297,0.036234915258217544,0.06573486328125,0.5346694009445688
LogisticRegression_L1,count_tfidf_ensemble,0.5017605633802817,0.4967757994041063,0.5017605633802817,0.49455685448462866,0.4957618692518021,-0.008727458208869306,0.1422569751739502,0.5009259259259259
RidgeClassifier,count_tfidf_ensemble,0.5440140845070423,0.5486740457189259,0.5440140845070423,0.4878315684136104,0.5278523489932886,0.07392401004684221,0.016448020935058594,0.5278523489932886
SGDClassifier,count_tfidf_ensemble,0.477112676056338,0.5086161459400896,0.477112676056338,0.32784294189574753,0.5006338553318419,0.0042334261676008934,0.0257720947265625,0.5006338553318418
BernoulliNB,count_tfidf_ensemble,0.5492957746478874,0.6083527980194974,0.5492957746478874,0.4426921652886135,0.5280139199602286,0.11198611028069726,0.0158538818359375,0.5286353467561522
RandomForest,count_tfidf_ensemble,0.5492957746478874,0.6083527980194974,0.5492957746478874,0.4426921652886135,0.5280139199602286,0.11198611028069726,0.20426440238952637,0.5189100173999502
ExtraTrees,count_tfidf_ensemble,0.5440140845070423,0.5938926240369043,0.5440140845070423,0.4328219221624752,0.5224583644046731,0.09328257101437037,0.20496797561645508,0.5225702212279393
GradientBoosting,count_tfidf_ensemble,0.5475352112676056,0.6084584429654851,0.5475352112676056,0.4372016756592901,0.5259880686055183,0.10794347315497978,0.1477198600769043,0.5125341784737758
LinearSVC,count_tfidf_ensemble,0.5440140845070423,0.5486740457189259,0.5440140845070423,0.4878315684136104,0.5278523489932886,0.07392401004684221,0.01935410499572754,0.5278523489932886
KNN,count_tfidf_ensemble,0.5123239436619719,0.5156872004425369,0.5123239436619719,0.5118204569121103,0.5143549589858315,0.028769513927121675,0.06292891502380371,0.521290082028337
linear_stacking,count_tfidf_ensemble,0.5334507042253521,0.5289787907774516,0.5334507042253521,0.518363953123295,0.5247452150136714,0.05288777931250849,0.04736495018005371,0.5247452150136713
ada_boost_tree,count_tfidf_ensemble,0.522887323943662,0.49447893180287544,0.522887323943662,0.37812235823234386,0.4993661446681581,-0.0042334261676008934,0.020117998123168945,0.4993661446681581
ada_boost_simple,count_tfidf_ensemble,0.522887323943662,0.49447893180287544,0.522887323943662,0.37812235823234386,0.4993661446681581,-0.0042334261676008934,0.07011604309082031,0.5029828486204325
gradient_boost_custom,count_tfidf_ensemble,0.5052816901408451,0.487542430087947,0.5052816901408451,0.45801717499082745,0.49076559781257767,-0.022805919839846162,0.20513629913330078,0.49103281133482474
bagging_lr,count_tfidf_ensemble,0.528169014084507,0.5225693504806551,0.528169014084507,0.5084477607547059,0.5183196619438231,0.03995503066730017,0.1356191635131836,0.5338180462341536
bagging_sgd,count_tfidf_ensemble,0.522887323943662,0.49447893180287544,0.522887323943662,0.37812235823234386,0.4993661446681581,-0.0042334261676008934,0.09032416343688965,0.4905543127019637
calibrated_rf,count_tfidf_ensemble,0.5492957746478874,0.5641703705841608,0.5492957746478874,0.48143619989658054,0.5316679095202586,0.09092524934812281,0.9029860496520996,0.5327616206810837
calibrated_svm,count_tfidf_ensemble,0.5528169014084507,0.6047815294230819,0.5528169014084507,0.45540029308298074,0.5322396221725081,0.11803091828166234,0.030436038970947266,0.5305493412875963
ovr_svm,count_tfidf_ensemble,0.5528169014084507,0.6571894328936582,0.5528169014084507,0.43581195329784933,0.5306736266467811,0.1415172045968016,0.02102971076965332,0.5306736266467811
feature_selection_rf,count_tfidf_ensemble,0.5369718309859155,0.5335279575838402,0.5369718309859155,0.5025561485648959,0.524098931145911,0.05654666004358809,0.585313081741333,0.5376833209047974
XGBoost,count_tfidf_ensemble,0.5105633802816901,0.4948770993687607,0.5105633802816901,0.46191259926580763,0.49579915485955756,-0.010475537834320214,0.038680076599121094,0.48729182202336563
LightGBM,count_tfidf_ensemble,0.5035211267605634,0.48469862507360306,0.5035211267605634,0.45545442603809383,0.4889137459607258,-0.027466708845984268,0.05525016784667969,0.4831406910265971
CatBoost,count_tfidf_ensemble,0.4788732394366197,0.5149557931530792,0.4788732394366197,0.3396384519539002,0.5017897091722595,0.009698335337733349,0.19539999961853027,0.5237695749440715
LogisticRegression,custom_stress,0.5158450704225352,0.5117129114175911,0.5158450704225352,0.5092689222727168,0.5100546855580412,0.020668315291103485,0.0914607048034668,0.5346942580164057
LogisticRegression_L1,custom_stress,0.5017605633802817,0.4967757994041063,0.5017605633802817,0.49455685448462866,0.4957618692518021,-0.008727458208869306,0.2361438274383545,0.5017027094208302
RidgeClassifier,custom_stress,0.5440140845070423,0.5486740457189259,0.5440140845070423,0.4878315684136104,0.5278523489932886,0.07392401004684221,0.024883031845092773,0.5278523489932886
SGDClassifier,custom_stress,0.477112676056338,0.5086161459400896,0.477112676056338,0.32784294189574753,0.5006338553318419,0.0042334261676008934,0.03572392463684082,0.5006338553318418
BernoulliNB,custom_stress,0.551056338028169,0.6175979632055068,0.551056338028169,0.44378211762411496,0.5296917723092219,0.12017330595218151,0.022864818572998047,0.5286602038279891
RandomForest,custom_stress,0.545774647887324,0.5549337227650376,0.545774647887324,0.4819658660693634,0.5286602038279891,0.07985949135986874,0.19748687744140625,0.5214951528709918
ExtraTrees,custom_stress,0.5440140845070423,0.5938926240369043,0.5440140845070423,0.4328219221624752,0.5224583644046731,0.09328257101437037,0.16310715675354004,0.5099179716629382
GradientBoosting,custom_stress,0.5440140845070423,0.5938926240369043,0.5440140845070423,0.4328219221624752,0.5224583644046731,0.09328257101437037,0.1577610969543457,0.5168406661695252
LinearSVC,custom_stress,0.5440140845070423,0.5486740457189259,0.5440140845070423,0.4878315684136104,0.5278523489932886,0.07392401004684221,0.03136110305786133,0.5278523489932886
KNN,custom_stress,0.5299295774647887,0.5279559407728421,0.5299295774647887,0.5277454198877475,0.5264354958985832,0.05336575452182813,0.07129073143005371,0.5293562018394232
linear_stacking,custom_stress,0.5193661971830986,0.5158115456892914,0.5193661971830986,0.5140215930836233,0.5141063882674621,0.028851863178904657,0.05657505989074707,0.5141063882674621
ada_boost_tree,custom_stress,0.522887323943662,0.49447893180287544,0.522887323943662,0.37812235823234386,0.4993661446681581,-0.0042334261676008934,0.028432846069335938,0.4993661446681581
ada_boost_simple,custom_stress,0.522887323943662,0.49447893180287544,0.522887323943662,0.37812235823234386,0.4993661446681581,-0.0042334261676008934,0.08931088447570801,0.5029828486204325
gradient_boost_custom,custom_stress,0.5052816901408451,0.487542430087947,0.5052816901408451,0.45801717499082745,0.49076559781257767,-0.022805919839846162,0.2321479320526123,0.49103281133482474
bagging_lr,custom_stress,0.5176056338028169,0.5134843149807938,0.5176056338028169,0.5108438666185146,0.5117325379070345,0.024138693955723444,0.16228103637695312,0.5328113348247576
bagging_sgd,custom_stress,0.5246478873239436,0.5132582498601719,0.5246478873239436,0.3818190835151756,0.50121799652001,0.007845979282602625,0.11047220230102539,0.4915299527715635
calibrated_rf,custom_stress,0.5492957746478874,0.5641703705841608,0.5492957746478874,0.48143619989658054,0.5316679095202586,0.09092524934812281,0.9019308090209961,0.5327740492170022
calibrated_svm,custom_stress,0.5528169014084507,0.6047815294230819,0.5528169014084507,0.45540029308298074,0.5322396221725081,0.11803091828166234,0.043846845626831055,0.5316244096445439
